order_item_id,order_id,product_id,quantity,unit_price,product_name,category,base_price,cost_price,gross_revenue,cost_amount,customer_id,sales_rep_id,region_id,order_date,shipping_date,order_status,sales_channel,delay_days,customer_name,customer_segment,created_date,region_name,country,sales_rep_name,region_id_rep,discount_id,discount_percentage,discount_code,return_id,return_date,return_reason,discount_amount,net_revenue,gross_profit,profit_margin,discount_leakage,return_leakage,delay_leakage,pricing_leakage,leakage_amount,is_leakage,leakage_score,order_delay,is_returned,year,quarter,month_num,month,season,customer_order_rank,repeat_customer_indicator,customer_ltv,high_risk_customer
ITEM01046,ORD0596,PROD015,1,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,4000.0,2200.0,CUST074,REP03,REG02,2025-05-23,2025-05-24,Completed,Direct,1,Nova Partners,SMB,2025-03-31,Europe,United Kingdom,Charlie Brown,REG02,,0.0,NONE,,,N/A,0.0,4000.0,1800.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,5,2025-05,Spring,5,1,115267.91,1
ITEM01047,ORD0597,PROD001,6,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,30000.0,6000.0,CUST036,REP04,REG02,2025-05-23,2025-05-24,Completed,Online,1,Core Services,Enterprise,2025-03-21,Europe,United Kingdom,Diana Prince,REG02,DSC0247,0.05,PROMO5,,,N/A,1500.0,28500.0,22500.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,5,2025-05,Spring,10,1,1037585.26,0
ITEM01048,ORD0598,PROD002,3,1200.0,RIS Cloud Connector Pro,Software,1200.0,300.0,3600.0,900.0,CUST091,REP03,REG02,2025-05-23,2025-05-26,Completed,Partner,3,Vertex Systems,Strategic,2025-02-28,Europe,United Kingdom,Charlie Brown,REG02,,0.0,NONE,,,N/A,0.0,3600.0,2700.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,5,2025-05,Spring,4,1,258010.0,0
ITEM01049,ORD0598,PROD014,2,300.0,Silver Email Support Plan,Support,300.0,120.0,600.0,240.0,CUST091,REP03,REG02,2025-05-23,2025-05-26,Completed,Partner,3,Vertex Systems,Strategic,2025-02-28,Europe,United Kingdom,Charlie Brown,REG02,,0.0,NONE,,,N/A,0.0,600.0,360.0,0.6,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,5,2025-05,Spring,4,1,258010.0,0
ITEM01052,ORD0600,PROD011,3,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,18000.0,9600.0,CUST067,REP06,REG03,2025-05-25,2025-05-27,Completed,Partner,2,Matrix Industries,SMB,2025-05-05,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,18000.0,8400.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,6,1,114170.0,0
ITEM01051,ORD0600,PROD005,3,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,4500.0,2850.0,CUST067,REP06,REG03,2025-05-25,2025-05-27,Completed,Partner,2,Matrix Industries,SMB,2025-05-05,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,4500.0,1650.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,6,1,114170.0,0
ITEM01050,ORD0599,PROD011,2,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,12000.0,6400.0,CUST057,REP04,REG02,2025-05-25,2025-05-27,Completed,Direct,2,Vertex Systems,SMB,2025-01-07,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,,,N/A,0.0,12000.0,5600.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,6,1,123979.5,1
ITEM01053,ORD0601,PROD005,4,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,6000.0,3800.0,CUST096,REP02,REG01,2025-05-26,2025-05-29,Completed,Online,3,Aegis Ventures,Strategic,2024-08-08,North America,United States,Bob Johnson,REG01,DSC0248,0.1,PROMO10,,,N/A,600.0,5400.0,1600.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,5,2025-05,Spring,5,1,311112.5,0
ITEM01054,ORD0602,PROD008,2,2200.0,RIS Backup Storage Unit,Hardware,2200.0,1400.0,4400.0,2800.0,CUST058,REP03,REG02,2025-05-27,2025-05-30,Completed,Direct,3,Pinnacle Systems,SMB,2024-04-07,Europe,United Kingdom,Charlie Brown,REG02,DSC0249,0.15,PROMO15,,,N/A,660.0,3740.0,940.0,0.25133689839572193,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,5,2025-05,Spring,14,1,178350.42,0
ITEM01055,ORD0602,PROD003,2,800.0,RIS Analytics Plug-in,Software,800.0,150.0,1600.0,300.0,CUST058,REP03,REG02,2025-05-27,2025-05-30,Completed,Direct,3,Pinnacle Systems,SMB,2024-04-07,Europe,United Kingdom,Charlie Brown,REG02,DSC0249,0.15,PROMO15,,,N/A,240.0,1360.0,1060.0,0.7794117647058824,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,5,2025-05,Spring,14,1,178350.42,0
ITEM01056,ORD0603,PROD012,1,1200.0,24/7 Platinum Phone Support,Support,1200.0,500.0,1200.0,500.0,CUST041,REP05,REG03,2025-05-27,2025-05-31,Completed,Online,4,Zenith Corp,SMB,2025-03-25,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0250,0.2,REP_AUTH_20,,,N/A,240.0,960.0,460.0,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2025,2025Q2,5,2025-05,Spring,12,1,120514.95,0
ITEM01057,ORD0604,PROD005,3,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,4500.0,2850.0,CUST001,REP08,REG04,2025-05-27,2025-05-29,Completed,Online,2,Nexus Solutions,Strategic,2024-05-05,Latin America,Brazil,Hannah Abbott,REG04,,0.0,NONE,,,N/A,0.0,4500.0,1650.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,6,1,329750.43,1
ITEM01058,ORD0605,PROD013,4,600.0,Gold Business-Hour Support,Support,600.0,250.0,2400.0,1000.0,CUST038,REP02,REG01,2025-05-28,2025-05-30,Completed,Direct,2,Aegis Technologies,Strategic,2025-02-02,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,2400.0,1400.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,7,1,322546.0,1
ITEM01059,ORD0606,PROD012,6,1200.0,24/7 Platinum Phone Support,Support,1200.0,500.0,7200.0,3000.0,CUST075,REP02,REG01,2025-05-29,2025-05-31,Completed,Partner,2,Beacon Corp,Strategic,2024-01-21,North America,United States,Bob Johnson,REG01,DSC0251,0.1,PROMO10,,,N/A,720.0,6480.0,3480.0,0.5370370370370371,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,6,1,251834.5,0
ITEM01064,ORD0608,PROD006,2,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,17000.0,11600.0,CUST080,REP01,REG01,2025-05-30,2025-05-31,Completed,Direct,1,Quantum Solutions,SMB,2024-10-15,North America,United States,Alice Smith,REG01,,0.0,NONE,,,N/A,0.0,17000.0,5400.0,0.3176470588235294,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,5,2025-05,Spring,12,1,158198.37,0
ITEM01063,ORD0607,PROD006,2,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,17000.0,11600.0,CUST080,REP08,REG04,2025-05-30,2025-05-31,Completed,Direct,1,Quantum Solutions,SMB,2024-10-15,Latin America,Brazil,Hannah Abbott,REG04,DSC0252,0.05,PROMO5,,,N/A,850.0,16150.0,4550.0,0.28173374613003094,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,5,2025-05,Spring,11,1,158198.37,0
ITEM01061,ORD0607,PROD014,2,300.0,Silver Email Support Plan,Support,300.0,120.0,600.0,240.0,CUST080,REP08,REG04,2025-05-30,2025-05-31,Completed,Direct,1,Quantum Solutions,SMB,2024-10-15,Latin America,Brazil,Hannah Abbott,REG04,DSC0252,0.05,PROMO5,,,N/A,30.0,570.0,330.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,5,2025-05,Spring,11,1,158198.37,0
ITEM01062,ORD0607,PROD011,2,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,12000.0,6400.0,CUST080,REP08,REG04,2025-05-30,2025-05-31,Completed,Direct,1,Quantum Solutions,SMB,2024-10-15,Latin America,Brazil,Hannah Abbott,REG04,DSC0252,0.05,PROMO5,,,N/A,600.0,11400.0,5000.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,5,2025-05,Spring,11,1,158198.37,0
ITEM01060,ORD0607,PROD003,1,800.0,RIS Analytics Plug-in,Software,800.0,150.0,800.0,150.0,CUST080,REP08,REG04,2025-05-30,2025-05-31,Completed,Direct,1,Quantum Solutions,SMB,2024-10-15,Latin America,Brazil,Hannah Abbott,REG04,DSC0252,0.05,PROMO5,,,N/A,40.0,760.0,610.0,0.8026315789473685,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,5,2025-05,Spring,11,1,158198.37,0
ITEM01065,ORD0609,PROD009,1,3500.0,Enterprise Architecture Audit,Consulting,3500.0,2000.0,3500.0,2000.0,CUST044,REP03,REG02,2025-05-31,2025-06-02,Completed,Partner,2,Echo Services,SMB,2024-09-27,Europe,United Kingdom,Charlie Brown,REG02,DSC0253,0.1,PROMO10,,,N/A,350.0,3150.0,1150.0,0.36507936507936506,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,4,1,67088.73999999999,0
ITEM01066,ORD0610,PROD010,16,2500.0,Custom Integration Workshop,Consulting,2500.0,1500.0,40000.0,24000.0,CUST061,REP01,REG01,2025-05-31,2025-06-02,Completed,Partner,2,Quantum Logistics,Enterprise,2025-03-14,North America,United States,Alice Smith,REG01,,0.0,NONE,,,N/A,0.0,40000.0,16000.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,8,1,548463.936,0
ITEM01067,ORD0610,PROD004,18,450.0,RIS Team Sync License,Software,450.0,90.0,8100.0,1620.0,CUST061,REP01,REG01,2025-05-31,2025-06-02,Completed,Partner,2,Quantum Logistics,Enterprise,2025-03-14,North America,United States,Alice Smith,REG01,,0.0,NONE,,,N/A,0.0,8100.0,6480.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,5,2025-05,Spring,8,1,548463.936,0
ITEM01075,ORD0615,PROD004,3,450.0,RIS Team Sync License,Software,450.0,90.0,1350.0,270.0,CUST088,REP03,REG02,2025-06-03,2025-06-05,Completed,Online,2,Prism Technologies,SMB,2024-11-05,Europe,United Kingdom,Charlie Brown,REG02,DSC0257,0.05,PROMO5,,,N/A,67.5,1282.5,1012.5,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,11,1,156124.0,1
ITEM01074,ORD0615,PROD012,1,1200.0,24/7 Platinum Phone Support,Support,1200.0,500.0,1200.0,500.0,CUST088,REP03,REG02,2025-06-03,2025-06-05,Completed,Online,2,Prism Technologies,SMB,2024-11-05,Europe,United Kingdom,Charlie Brown,REG02,DSC0257,0.05,PROMO5,,,N/A,60.0,1140.0,640.0,0.5614035087719298,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,11,1,156124.0,1
ITEM01073,ORD0615,PROD001,2,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,10000.0,2000.0,CUST088,REP03,REG02,2025-06-03,2025-06-05,Completed,Online,2,Prism Technologies,SMB,2024-11-05,Europe,United Kingdom,Charlie Brown,REG02,DSC0257,0.05,PROMO5,,,N/A,500.0,9500.0,7500.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,11,1,156124.0,1
ITEM01072,ORD0614,PROD007,6,120.0,RIS IoT Smart Sensor,Hardware,120.0,65.0,720.0,390.0,CUST095,REP04,REG02,2025-06-03,2025-06-05,Completed,Online,2,Quantum Technologies,Strategic,2025-03-03,Europe,United Kingdom,Diana Prince,REG02,DSC0256,0.1,PROMO10,,,N/A,72.0,648.0,258.0,0.39814814814814814,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,7,1,246281.0,0
ITEM01070,ORD0612,PROD005,8,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,12000.0,7600.0,CUST095,REP03,REG02,2025-06-03,2025-06-05,Completed,Direct,2,Quantum Technologies,Strategic,2025-03-03,Europe,United Kingdom,Charlie Brown,REG02,,0.0,NONE,,,N/A,0.0,12000.0,4400.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,6,1,246281.0,0
ITEM01069,ORD0612,PROD008,8,2200.0,RIS Backup Storage Unit,Hardware,2200.0,1400.0,17600.0,11200.0,CUST095,REP03,REG02,2025-06-03,2025-06-05,Completed,Direct,2,Quantum Technologies,Strategic,2025-03-03,Europe,United Kingdom,Charlie Brown,REG02,,0.0,NONE,,,N/A,0.0,17600.0,6400.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,6,1,246281.0,0
ITEM01068,ORD0611,PROD007,9,120.0,RIS IoT Smart Sensor,Hardware,120.0,65.0,1080.0,585.0,CUST036,REP08,REG04,2025-06-03,2025-06-05,Completed,Direct,2,Core Services,Enterprise,2025-03-21,Latin America,Brazil,Hannah Abbott,REG04,DSC0254,0.1,PROMO10,,,N/A,108.0,972.0,387.0,0.39814814814814814,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,11,1,1037585.26,0
ITEM01071,ORD0613,PROD004,4,450.0,RIS Team Sync License,Software,450.0,90.0,1800.0,360.0,CUST007,REP08,REG04,2025-06-03,2025-06-05,Completed,Direct,2,Alpha Solutions,Strategic,2024-03-22,Latin America,Brazil,Hannah Abbott,REG04,DSC0255,0.15,PROMO15,,,N/A,270.0,1530.0,1170.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,5,1,358212.4,1
ITEM01080,ORD0618,PROD006,6,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,51000.0,34800.0,CUST069,REP08,REG04,2025-06-04,2025-06-15,Cancelled,Direct,11,Global Solutions,Strategic,2024-10-04,Latin America,Brazil,Hannah Abbott,REG04,,0.0,NONE,,,N/A,0.0,51000.0,16200.0,0.3176470588235294,0.0,0.0,51000.0,0.0,51000.0,1,1.0,11,0,2025,2025Q2,6,2025-06,Summer,8,1,398980.0,0
ITEM01076,ORD0616,PROD011,3,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,18000.0,9600.0,CUST092,REP02,REG01,2025-06-04,2025-06-07,Completed,Direct,3,Alpha Solutions,SMB,2025-01-29,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,18000.0,8400.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,6,2025-06,Summer,5,1,137182.12,0
ITEM01077,ORD0616,PROD007,1,120.0,RIS IoT Smart Sensor,Hardware,120.0,65.0,120.0,65.0,CUST092,REP02,REG01,2025-06-04,2025-06-07,Completed,Direct,3,Alpha Solutions,SMB,2025-01-29,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,120.0,55.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,6,2025-06,Summer,5,1,137182.12,0
ITEM01078,ORD0617,PROD004,8,450.0,RIS Team Sync License,Software,450.0,90.0,3600.0,720.0,CUST053,REP07,REG04,2025-06-04,2025-06-09,Completed,Partner,5,Echo Corp,Strategic,2025-01-05,Latin America,Brazil,George Clooney,REG04,DSC0258,0.4,REP_AUTH_40,,,N/A,1440.0,2160.0,1440.0,0.6666666666666666,720.0,0.0,0.0,0.0,720.0,1,0.3333333333333333,5,0,2025,2025Q2,6,2025-06,Summer,7,1,132089.59,1
ITEM01079,ORD0618,PROD008,6,2200.0,RIS Backup Storage Unit,Hardware,2200.0,1400.0,13200.0,8400.0,CUST069,REP08,REG04,2025-06-04,2025-06-15,Cancelled,Direct,11,Global Solutions,Strategic,2024-10-04,Latin America,Brazil,Hannah Abbott,REG04,,0.0,NONE,,,N/A,0.0,13200.0,4800.0,0.36363636363636365,0.0,0.0,13200.0,0.0,13200.0,1,1.0,11,0,2025,2025Q2,6,2025-06,Summer,8,1,398980.0,0
ITEM01082,ORD0619,PROD011,1,5304.21,Executive Strategy Session,Consulting,6000.0,3200.0,5304.21,3200.0,CUST044,REP02,REG01,2025-06-06,2025-06-10,Completed,Online,4,Echo Services,SMB,2024-09-27,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,5304.21,2104.21,0.3967056357120099,0.0,0.0,0.0,695.79,695.79,1,0.115965,4,0,2025,2025Q2,6,2025-06,Summer,5,1,67088.73999999999,0
ITEM01081,ORD0619,PROD001,1,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,5000.0,1000.0,CUST044,REP02,REG01,2025-06-06,2025-06-10,Completed,Online,4,Echo Services,SMB,2024-09-27,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,5000.0,4000.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2025,2025Q2,6,2025-06,Summer,5,1,67088.73999999999,0
ITEM01083,ORD0620,PROD006,4,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,34000.0,23200.0,CUST099,REP05,REG03,2025-06-08,2025-06-11,Completed,Online,3,Nexus Group,Strategic,2025-03-28,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0259,0.2,REP_AUTH_20,,,N/A,6800.0,27200.0,4000.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,6,2025-06,Summer,7,1,415944.9415,1
ITEM01084,ORD0620,PROD014,4,300.0,Silver Email Support Plan,Support,300.0,120.0,1200.0,480.0,CUST099,REP05,REG03,2025-06-08,2025-06-11,Completed,Online,3,Nexus Group,Strategic,2025-03-28,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0259,0.2,REP_AUTH_20,,,N/A,240.0,960.0,480.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,6,2025-06,Summer,7,1,415944.9415,1
ITEM01085,ORD0620,PROD002,3,1200.0,RIS Cloud Connector Pro,Software,1200.0,300.0,3600.0,900.0,CUST099,REP05,REG03,2025-06-08,2025-06-11,Completed,Online,3,Nexus Group,Strategic,2025-03-28,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0259,0.2,REP_AUTH_20,,,N/A,720.0,2880.0,1980.0,0.6875,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2025,2025Q2,6,2025-06,Summer,7,1,415944.9415,1
ITEM01086,ORD0621,PROD002,4,1200.0,RIS Cloud Connector Pro,Software,1200.0,300.0,4800.0,1200.0,CUST012,REP01,REG01,2025-06-08,2025-06-09,Completed,Online,1,Vanguard Systems,Strategic,2025-02-28,North America,United States,Alice Smith,REG01,,0.0,NONE,,,N/A,0.0,4800.0,3600.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,6,2025-06,Summer,7,1,359752.92,1
ITEM01087,ORD0622,PROD015,2,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,8000.0,4400.0,CUST019,REP06,REG03,2025-06-09,2025-06-10,Completed,Direct,1,Prism Corp,SMB,2024-07-13,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,8000.0,3600.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,6,2025-06,Summer,5,1,95622.6975,0
ITEM01088,ORD0623,PROD005,2,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,3000.0,1900.0,CUST038,REP07,REG04,2025-06-10,2025-06-13,Completed,Partner,3,Aegis Technologies,Strategic,2025-02-02,Latin America,Brazil,George Clooney,REG04,DSC0260,0.4,REP_AUTH_40,,,N/A,1200.0,1800.0,-100.0,-0.05555555555555555,600.0,0.0,0.0,0.0,600.0,1,0.3333333333333333,3,0,2025,2025Q2,6,2025-06,Summer,8,1,322546.0,1
ITEM01089,ORD0623,PROD015,3,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,12000.0,6600.0,CUST038,REP07,REG04,2025-06-10,2025-06-13,Completed,Partner,3,Aegis Technologies,Strategic,2025-02-02,Latin America,Brazil,George Clooney,REG04,DSC0260,0.4,REP_AUTH_40,,,N/A,4800.0,7200.0,600.0,0.08333333333333333,2400.0,0.0,0.0,0.0,2400.0,1,0.3333333333333333,3,0,2025,2025Q2,6,2025-06,Summer,8,1,322546.0,1
ITEM01090,ORD0624,PROD007,1,120.0,RIS IoT Smart Sensor,Hardware,120.0,65.0,120.0,65.0,CUST078,REP08,REG04,2025-06-10,2025-06-14,Completed,Online,4,Global Group,SMB,2024-07-21,Latin America,Brazil,Hannah Abbott,REG04,DSC0261,0.1,PROMO10,,,N/A,12.0,108.0,43.0,0.39814814814814814,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2025,2025Q2,6,2025-06,Summer,6,1,115120.0,0
ITEM01096,ORD0628,PROD008,10,2200.0,RIS Backup Storage Unit,Hardware,2200.0,1400.0,22000.0,14000.0,CUST082,REP02,REG01,2025-06-11,2025-06-12,Completed,Partner,1,Alpha Technologies,Enterprise,2025-03-27,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,22000.0,8000.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,6,2025-06,Summer,6,1,579415.0,0
ITEM01095,ORD0627,PROD001,9,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,45000.0,9000.0,CUST021,REP06,REG03,2025-06-11,2025-06-12,Cancelled,Direct,1,Vertex Corp,Enterprise,2025-02-16,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,45000.0,36000.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2025,2025Q2,6,2025-06,Summer,6,1,1339491.5,0
ITEM01094,ORD0626,PROD004,1,450.0,RIS Team Sync License,Software,450.0,90.0,450.0,90.0,CUST097,REP04,REG02,2025-06-11,2025-06-13,Completed,Partner,2,Stellar Solutions,SMB,2025-04-05,Europe,United Kingdom,Diana Prince,REG02,DSC0262,0.1,PROMO10,,,N/A,45.0,405.0,315.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,9,1,186420.45,0
ITEM01091,ORD0625,PROD003,6,800.0,RIS Analytics Plug-in,Software,800.0,150.0,4800.0,900.0,CUST073,REP06,REG03,2025-06-11,2025-06-13,Completed,Online,2,Core Systems,Strategic,2024-12-11,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,4800.0,3900.0,0.8125,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,6,1,416781.062,1
ITEM01092,ORD0625,PROD009,7,3500.0,Enterprise Architecture Audit,Consulting,3500.0,2000.0,24500.0,14000.0,CUST073,REP06,REG03,2025-06-11,2025-06-13,Completed,Online,2,Core Systems,Strategic,2024-12-11,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,24500.0,10500.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,6,1,416781.062,1
ITEM01093,ORD0626,PROD015,1,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,4000.0,2200.0,CUST097,REP04,REG02,2025-06-11,2025-06-13,Completed,Partner,2,Stellar Solutions,SMB,2025-04-05,Europe,United Kingdom,Diana Prince,REG02,DSC0262,0.1,PROMO10,,,N/A,400.0,3600.0,1400.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,9,1,186420.45,0
ITEM01098,ORD0629,PROD006,1,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,8500.0,5800.0,CUST083,REP04,REG02,2025-06-13,2025-06-20,Returned,Direct,7,Quantum Corp,SMB,2024-03-21,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,RET087,2025-06-27,Wrong Item,0.0,8500.0,2700.0,0.3176470588235294,0.0,8500.0,0.0,0.0,8500.0,1,1.0,7,1,2025,2025Q2,6,2025-06,Summer,9,1,77855.55,1
ITEM01097,ORD0629,PROD014,2,300.0,Silver Email Support Plan,Support,300.0,120.0,600.0,240.0,CUST083,REP04,REG02,2025-06-13,2025-06-20,Returned,Direct,7,Quantum Corp,SMB,2024-03-21,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,RET087,2025-06-27,Wrong Item,0.0,600.0,360.0,0.6,0.0,600.0,0.0,0.0,600.0,1,1.0,7,1,2025,2025Q2,6,2025-06,Summer,9,1,77855.55,1
ITEM01099,ORD0630,PROD008,7,2200.0,RIS Backup Storage Unit,Hardware,2200.0,1400.0,15400.0,9800.0,CUST005,REP05,REG03,2025-06-13,2025-06-15,Completed,Partner,2,Legacy Solutions,Strategic,2025-01-01,Asia-Pacific,Japan,Ethan Hunt,REG03,,0.0,NONE,,,N/A,0.0,15400.0,5600.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2025,2025Q2,6,2025-06,Summer,11,1,330625.6,0
ITEM01105,ORD0632,PROD015,2,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,8000.0,4400.0,CUST003,REP04,REG02,2025-06-14,2025-06-19,Completed,Direct,5,Prism Systems,Strategic,2024-01-17,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,,,N/A,0.0,8000.0,3600.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0,2025,2025Q2,6,2025-06,Summer,5,1,130852.0,0
ITEM01104,ORD0632,PROD004,8,450.0,RIS Team Sync License,Software,450.0,90.0,3600.0,720.0,CUST003,REP04,REG02,2025-06-14,2025-06-19,Completed,Direct,5,Prism Systems,Strategic,2024-01-17,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,,,N/A,0.0,3600.0,2880.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0,2025,2025Q2,6,2025-06,Summer,5,1,130852.0,0
ITEM01103,ORD0632,PROD011,4,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,24000.0,12800.0,CUST003,REP04,REG02,2025-06-14,2025-06-19,Completed,Direct,5,Prism Systems,Strategic,2024-01-17,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,,,N/A,0.0,24000.0,11200.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0,2025,2025Q2,6,2025-06,Summer,5,1,130852.0,0
